text,label
日程提醒 · 15分钟后开始：周一产品例会。会议地点：3号会议室。请准时参加。,高优先级
[小红书] 🔥你关注的博主“美食探探”发布了新笔记《人均50元！挖到一家宝藏街边小吃店！》，快去看看吧！,低优先级/垃圾
【Apple ID】您的 Apple ID (j***@icloud.com) 已在一台新的 Windows 设备上登录。如果这不是您本人操作，请立即更改密码。,高优先级
【支付宝】您的账户存在异常登录风险，我们已暂时限制部分功能。若非本人操作，请立刻修改密码。,高优先级
"【招商银行】您的账户7890于今日08:15收到一笔工资转入，金额为¥15,800.00，当前余额¥21,345.67。",高优先级
中国移动:【流量提醒】尊敬的客户，截至11月05日16:00，您本月套餐内高速流量剩余不足500MB，超出后将按量计费。办理加油包请回复...。,中优先级
系统更新：检测到新的 Android 系统更新包。连接到 WLAN 网络后即可下载并安装，以获取最新的安全补丁和功能。,中优先级
【中国移动】您正在登录和多号，验证码：778120，10分钟内有效，请勿泄露。,高优先级
系统设置：电池电量过低（剩余10%），请尽快连接充电器。,中优先级
【中国联通】5G冲浪节！升级5G套餐享6折优惠，每月再送20GB定向流量（抖音、B站可用），更有视频会员月卡免费领！回复88办理。,低优先级/垃圾
【建设银行】尊敬的客户，我行推出“龙卡星期六”餐饮优惠活动，在指定商户消费满100减50！名额有限，先到先得。详情咨询网点。,低优先级/垃圾
[京东物流] 派送异常提醒：您购买的商品因天气原因配送延迟，我们将尽快为您安排新的派送时间，敬请谅解。,中优先级
老板：这个季度的报告初稿发我邮箱，半小时后我们线上简单过一下。,中优先级
【建设银行】办龙卡信用卡，享千元好礼！新户刷卡达标即送拉杆箱或百元话费，免年费，点此链接一键申请！https://ccb.com/promo/xyz,低优先级/垃圾
老板：小李，下午3点来我办公室一下，带上那个项目的最新进展报告。,中优先级
【企业微信】人事：发布了新公告《关于2024年端午节放假安排的通知》，请及时查看。,中优先级
【顺丰速运】您的快件（SF1029384756xxx）正在派送中，派件员：王师傅 18512345678，预计今天18:00前送达，请保持电话畅通。,中优先级
【中国联通】沃家组网，畅享千兆！智慧家庭工程师免费上门测速、设计Wi-Fi方案，立即预约享好礼！回T退订,低优先级/垃圾
【钉钉】日报提醒：今天的工作日报尚未提交，请在 22:00 前完成填写，以免影响团队进度统计。,中优先级
您有 1 个来自 +852-xxxx-xxxx 的未接来电（3分钟前）。,中优先级
"支付宝：您的花呗账单已成功自动还款 ¥1,268.50。当前额度已恢复。",高优先级
飞书审批：您提交的“采购申请-显示器”已被 [王经理] 审批通过。,中优先级
【抖音】Your one-time code (OTP) is 4821. It will expire in 10 minutes.,高优先级
【B站】您的登录安全码为：911075。该验证码用于登录哔哩哔哩，请勿泄露。,高优先级
【淘宝】您购买的“XX品牌充电宝”已签收，感谢您的光临！欢迎评价分享您的购物体验。🙂,中优先级
支付宝 | 生活好-福利到！本周你有3个到店红包待领取，最高88元，支付前记得领哦！,低优先级/垃圾
【中国建设银行】您的信用卡（尾号6543）刚刚发生一笔消费，金额USD 99.99。如非您本人操作，请立即致电95533。,高优先级
微信支付：付款凭证 - 你已成功向美团外卖商家付款¥35.50元。,高优先级
【菜鸟】您的包裹已到达[幸福小区菜鸟驿站]，请凭提货码 1-1-1234 前来领取。如有问题请联系188********。,中优先级
【Steam】您的 Steam 帐户的一次性登录码是 JX3GK。,高优先级
"【支付宝】您已成功付款2,499.00元。对方账户：Apple 官方网站。如有疑问请联系商家。",高优先级
【钉钉】安全提醒：您正在进行敏感操作，OTP code: 901123，切勿告知他人。,高优先级
【拼多多】快来帮我砍一刀！就差你啦！我们都能免费拿一个空气炸锅！点击助力-> https://p.pdd.com/s/aBcDeFg,低优先级/垃圾
微信：妈妈：晚上回家吃饭吗？我做了你爱吃的红烧肉。,中优先级
【菜鸟】您的快递(尾号1234)派送异常，因地址不详无法投递。请点击 t.cn/aBcDeF 更新您的收货地址。,高优先级
【工商银行】风险提示：监测到您的账户有异常登录尝试，为保障您的资金安全，已临时冻结部分交易权限。详情请咨询95588。,高优先级
【菜鸟】您的快递已放入小区门口的菜鸟驿站，取件码 5-88-1234。请凭码在24小时内领取。📦,中优先级
电话 - 您有 1 个来自 138****5678 的未接来电，时间：15:32。,高优先级
小红书：你关注的博主「AI探索家」发布了新笔记：普通人如何用AI搞钱的10个思路💡,低优先级/垃圾
【钉钉】王经理：@所有人 本周五下午3点全员会议，议题是Q4复盘，请大家提前准备好相关材料。,中优先级
【Steam】您的 Steam 帐户一次性 auth code 为 R4T5F。请在登录时输入此代码。,高优先级
系统通知：存储空间即将用尽。您可能无法安装应用或同步新数据。请立即清理空间。,中优先级
微信支付：您的微信账号于 20:15 在一台不常用的设备(iPhone 14 Pro)上登录。如果不是您本人操作，您的密码可能已泄露，请立即修改。,高优先级
【Apple ID】您的验证码是 845120。该验证码用于在新设备上登录，请勿与任何人分享此代码。,高优先级
QQ邮箱：您有新的设备登录了邮箱，登录地点：江苏省南京市（预估）。如果不是您本人操作，请立即修改密码。,中优先级
京东物流：很抱歉，由于暴雨天气影响，您的订单JDVA002938492配送将有所延误，我们将尽快为您送达，感谢您的理解。,中优先级
微信 | 人事：[文件] “关于2024年春节放假安排的通知.pdf”，请各位同事查收并遵照执行。,中优先级
【微信支付】收款到账 88.00元。对方：一杯敬自由。,高优先级
系统更新：检测到新的 Android 14 系统更新，包含重要安全补丁和性能优化，建议连接WLAN后下载安装。,中优先级
"支付宝：您的花呗本月账单￥2,345.67，最后还款日为下月9号，请按时还款以免影响信用。",高优先级
京东物流 | 配送状态更新 | 抱歉，由于大雾天气影响，您订单(123...)的配送可能会有所延迟，敬请谅解。,中优先级
【淘宝】双11狂欢倒计时！您购物车里的宝贝降价啦，全场跨店每满300减50，错过等一年！立即抢购>> https://s.tb.cn/xxxx 🔥,低优先级/垃圾
菜鸟：您的包裹（尾号1234）已放入菜鸟驿站，请凭取件码 5-3-1234 前往领取。,中优先级
QQ邮箱 | 同事群(1234567)：@张三 麻烦把上周的会议纪要发我一份，谢谢！🙂,中优先级
【中国移动】5G套餐升级钜惠！每月加10元，流量翻倍，再送300分钟通话！详情咨询10086或点击链接办理... 退订请回TD,低优先级/垃圾
【京东】618狂欢倒计时！🔥全场家电每满300减50，更有万千神券等你来抢，戳 https://jd.com/promo 查看你的专属会场。退订回T,低优先级/垃圾
【携程旅行】尊敬的旅客，您预订的 HO1234 航班（上海-北京）即将于明天 09:30 起飞，现已开放网上值机，请及时办理。,高优先级
张三：晚上一起吃饭吗？老地方见？,中优先级
您有 1 个来自 +86138****1234 的未接来电，回拨请注意识别身份。刚刚,高优先级
【招商银行】尊敬的客户，诚邀您办理我行高端白金信用卡，享机场贵宾厅、积分兑换好礼等专属权益。详情咨询客户经理。,低优先级/垃圾
【京东物流】您的包裹已成功签收，感谢您使用京东购物！期待您的再次光临，欢迎评价本次服务。,中优先级
【携程旅行】航班起飞提醒：您预订的HU7605（北京-深圳）航班将于今天19:30起飞，请尽快前往首都国际机场T2航站楼办理登机手续。,高优先级
微信支付：付款成功通知。您已成功向“瑞幸咖啡”支付9.9元。祝您生活愉快！,高优先级
您有 1 个来自 +86188******** 的未接来电。2分钟前。,高优先级
【招商银行】尊敬的客户，您的消费达标，现享有一笔最高5万元的备用金资格，月费率低至0.65%，点击 t.cn/AbcDE1 立即领取，免抵押！回T退订。,低优先级/垃圾
[拼多多] 您的好友“小星星”邀请您助力，就差你一人就能免费拿取商品！快来帮帮TA！,低优先级/垃圾
中国电信: 【安全提示】您正在使用国际漫游服务，您的验证码为 823491，该 one-time code 10分钟内有效，请勿泄露。,高优先级
"【招商银行】您尾号8841的储蓄卡11月10日15:32入账人民币 5,200.00元，活期余额12,854.19元。摘要：工资。",高优先级
【中国电信】登录验证码为852431，您正在登录电信营业厅APP，5分钟内有效，请勿泄漏。,高优先级
支付宝 - 你在“蚂蚁森林”收到来自“好友A”的5g能量，快去收取吧！,中优先级
飞书 - 张三：项目文档初稿已上传至共享空间，麻烦你看一下，有任何问题随时沟通。,中优先级
QQ群 | 相亲相爱一家人(58)：@全体成员 帮我给孩子投个票吧，他是3号宝宝，谢谢大家！🙏,低优先级/垃圾
【菜鸟】您的快递(尾号7749)已由丰巢快递柜代收，请凭取件码 8-5432 前往自提。📦 24小时内有效。,中优先级
顺丰速运：签到领积分，寄件享折扣！参与丰巢包裹侠活动，赢取千元大奖！,低优先级/垃圾
【建设银行】您尾号6732的信用卡发生一笔网络消费人民币199.00元，如非本人操作，请立即致电95533。,高优先级
"支付宝 | 您的花呗账单已出，本月应还 1,288.50元，最后还款日为下月9号，记得按时还款哦。",高优先级
[Google] 您的 Google 验证码是：G-772910。请勿与任何人分享此代码。,高优先级
王小明：在吗？周末有空一起出来玩吗？,中优先级
【建设银行】💰理财推荐：我行“乾元”系列理财产品新客专享，业绩比较基准高达4.5%！额度有限，欲购从速！回T退订。,低优先级/垃圾
微信 | XX小区团购群(328)：@所有人 📣 新到一批车厘子，JJJ级2斤装仅99元，群内接龙，明天统一配送！,低优先级/垃圾
